Gene,Sample_01-a01va,Sample_02-a01vb,Sample_03-a01vc,Sample_04-a01ca,Sample_05-a01cb,Sample_06-a01cc,Sample_07-a02vb,Sample_08-a02vc,Sample_09-a02ca,Sample_10-a02cb,Sample_11-a02cc,Sample_12-a04va,Sample_13-a04vb,Sample_14-a04vc,Sample_15-a04ca,Sample_16-a04cb,Sample_17-a04cc,Sample_18-a05va,Sample_19-a05vb,Sample_20-a05vc,Sample_21-a05ca,Sample_22-a05cb,Sample_23-a05cc,Sample_24-a06ca,Sample_25-a06cb,Sample_26-a07va,Sample_27-a07vb,Sample_28-a07vc,Sample_29-a07ca,Sample_30-a07cb,Sample_31-a07cc,Sample_32-a08va,Sample_33-a08vb,Sample_34-a08vc,Sample_35-a08ca,Sample_36-a08cc,Sample_37-a09va,Sample_38-a09vb,Sample_39-a09vc,Sample_40-a09ca,Sample_41-a09cb,Sample_42-a09cc,Sample_43-a10va,Sample_44-a10vb,Sample_45-a10vc,Sample_46-a10ca,Sample_47-a10cb,Sample_48-a10cc,Sample_49-a12va,Sample_50-a12vb,Sample_51-a13va,Sample_52-a13vb,Sample_53-a13vc,Sample_54-a13ca,Sample_55-a13cb,Sample_56-a13cc,Sample_57-a14va,Sample_58-a14vb,Sample_59-a14vc,Sample_60-a14ca,Sample_61-a14cb,Sample_62-a14cc,Sample_63-a17va,Sample_64-a17vb,Sample_65-a17vc,Sample_66-a17ca,Sample_67-a17cb,Sample_68-a17cc,Sample_69-arva,Sample_70-arvb,Sample_71-arvc,Sample_72-arca,Sample_73-arcb,Sample_74-arcc
PkV-RF01_g653,0,0,0,0,0,0,0,0,0,0,0,9,12,1,0,0,0,16,17,16,0,0,0,0,0,5,26,8,0,0,0,31,22,21,0,0,19,14,6,0,0,0,13,6,15,0,0,0,8,23,24,30,6,0,0,0,25,18,20,0,0,0,16,25,13,0,0,0,0,0,0,0,0,0
PkV-RF01_g654,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,2,8,6,0,0,0,0,0,5,16,1,0,0,0,0,4,3,0,0,6,5,1,0,0,0,1,1,3,0,0,0,2,3,1,22,0,0,0,0,13,0,1,0,0,0,11,6,8,0,0,0,0,0,0,0,0,0
PkV-RF01_g655,0,0,0,0,0,0,0,0,0,0,0,45,59,8,0,0,0,59,100,124,0,0,0,0,0,77,116,61,0,0,0,98,135,58,0,0,40,81,22,0,0,0,36,36,45,0,0,0,30,37,53,43,25,0,0,0,30,43,57,0,0,0,79,85,111,0,0,0,0,0,0,0,0,0
PkV-RF01_g656,0,0,0,0,0,0,0,0,0,0,0,39,39,25,0,0,0,51,72,92,0,0,0,0,0,31,86,46,0,0,0,78,91,44,0,0,32,60,20,0,0,0,33,27,52,0,0,0,15,59,34,60,22,0,0,0,27,53,36,0,0,0,83,100,70,0,0,0,0,0,0,0,0,0
PkV-RF01_g657,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,0,0,3,1,0,0,0,1,5,2,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,2,0,35,0,0,0,0,18,3,1,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0
PkV-RF01_g658,0,0,0,0,0,0,0,0,0,0,0,78,61,28,0,0,0,82,120,121,0,0,0,0,0,69,131,90,0,0,0,143,144,61,0,0,69,96,41,0,0,0,75,57,104,0,0,0,62,87,81,65,48,0,0,0,65,43,78,0,0,0,141,154,99,0,0,0,0,0,0,0,0,0
PkV-RF01_g659,0,0,0,0,0,0,1,0,0,0,0,14,17,7,0,0,0,12,27,35,0,0,0,0,0,11,56,22,0,0,0,59,63,35,0,0,33,86,12,0,0,0,58,33,56,0,0,0,60,81,101,61,37,0,0,0,50,72,64,0,0,0,72,75,47,0,0,0,0,0,0,0,0,0
PkV-RF01_g660,11,7,4,0,0,0,7,14,0,0,0,70,83,25,0,0,0,50,96,115,0,0,0,0,0,62,95,60,0,0,0,152,161,62,0,0,58,152,41,0,0,0,74,72,94,0,0,0,117,211,240,195,60,0,0,0,77,172,139,0,0,0,216,205,179,0,0,0,0,1,0,0,0,0
PkV-RF01_g661,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,3,7,12,0,0,0,0,0,15,33,13,0,0,0,31,21,26,0,0,17,22,9,0,0,0,14,15,33,0,0,0,12,45,37,59,10,0,0,0,45,19,18,0,0,0,20,20,12,0,0,0,0,0,0,0,0,0
PkV-RF01_g662,0,0,0,0,0,0,0,0,0,0,0,151,208,56,0,0,0,183,348,378,0,0,0,0,0,161,408,239,0,0,0,327,427,194,0,0,146,289,132,0,0,2,185,153,267,0,0,0,125,221,180,164,130,0,0,0,124,153,184,0,0,0,385,409,259,0,0,0,0,0,0,0,0,0
PkV-RF01_g663,0,0,0,0,0,0,0,0,0,0,0,13,28,9,0,0,0,24,24,32,0,0,0,0,0,31,74,42,0,0,0,68,68,45,0,0,56,51,40,0,0,3,72,50,79,0,0,0,62,147,110,221,53,0,0,0,122,101,109,0,0,0,67,73,40,0,0,0,0,0,0,0,0,0
PkV-RF01_g664,0,0,0,0,0,0,0,0,0,0,0,27,20,8,0,0,0,23,34,57,0,0,0,0,0,24,53,27,0,0,0,53,51,26,0,0,29,35,14,0,0,0,29,21,44,0,0,0,28,42,49,51,33,0,0,0,50,40,37,0,0,0,82,67,56,0,0,0,0,0,0,0,0,0
PkV-RF01_g665,0,0,0,0,0,0,6,6,0,0,0,510,534,219,0,0,0,449,716,854,0,0,0,0,0,345,699,433,0,0,0,801,860,294,0,0,343,580,238,0,0,1,351,258,440,0,0,0,308,400,415,311,253,0,0,0,288,351,411,0,0,0,1089,1332,785,0,0,0,0,0,0,0,0,0
PkV-RF01_g666,0,0,0,0,0,0,0,0,0,0,0,68,71,16,0,0,0,73,141,161,0,0,0,0,0,70,170,116,0,0,0,209,200,81,0,0,102,162,73,0,0,0,145,109,170,0,0,0,142,328,271,232,127,0,0,0,164,193,284,0,0,0,265,288,148,0,0,0,0,0,0,0,0,0
PkV-RF01_g667,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,12,12,15,0,0,0,0,0,11,14,29,0,0,0,33,51,24,0,0,17,21,14,0,0,0,22,11,22,0,0,0,250,341,1210,1110,443,0,0,0,2113,1575,1700,0,0,0,1413,1279,939,0,0,0,0,0,0,0,0,0
PkV-RF01_g668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PkV-RF01_g669,0,0,0,0,0,0,0,0,0,0,0,8,11,10,0,0,0,20,31,34,0,0,0,0,0,16,82,33,0,0,0,79,99,35,0,0,51,84,24,0,0,0,57,57,91,0,0,0,83,113,100,98,64,0,0,0,93,101,101,0,0,0,72,109,54,0,0,0,0,0,0,0,0,0
PkV-RF01_g670,0,0,0,0,0,0,0,1,0,0,0,70,75,24,0,0,0,60,90,107,0,0,0,0,0,39,108,59,0,0,0,145,161,63,0,0,99,156,34,0,0,1,111,59,114,0,0,0,116,202,208,197,88,0,0,0,102,154,164,0,0,0,180,258,160,0,0,0,0,0,0,0,0,0
PkV-RF01_g671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,5,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,18,2,0,0,0,20,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
PkV-RF01_g672,0,0,0,0,0,0,0,0,0,0,0,21,37,25,0,0,0,35,60,58,0,0,0,0,0,18,41,32,0,0,0,40,52,17,0,0,19,30,8,0,0,0,20,19,35,0,0,0,10,22,35,54,10,0,0,0,24,6,15,0,0,0,48,54,28,0,0,0,0,0,0,0,0,0
PkV-RF01_g673,0,0,0,0,0,0,0,0,0,0,0,154,164,50,0,0,0,220,271,372,0,0,0,0,0,182,257,178,0,0,0,313,322,135,0,0,137,250,72,0,0,0,99,88,174,0,0,0,108,105,144,96,66,0,0,0,84,88,110,0,0,0,265,320,192,0,0,0,0,0,0,0,0,0
PkV-RF01_g674,0,0,0,0,0,0,0,0,0,0,0,25,32,5,0,0,0,37,48,37,0,0,0,0,0,27,56,28,0,0,0,79,60,16,0,0,19,46,20,0,0,0,31,44,33,0,0,0,21,34,29,50,21,0,0,0,37,18,35,0,0,0,46,71,31,0,0,0,0,0,0,0,0,0
PkV-RF01_g675,0,0,0,0,0,0,0,0,0,0,0,8,26,6,0,0,0,12,33,36,0,0,0,0,0,16,41,23,0,0,0,23,33,16,0,0,24,20,11,0,0,0,19,8,12,0,0,0,10,20,12,55,20,0,0,0,31,6,26,0,0,0,37,37,22,0,0,0,0,0,0,0,0,0
PkV-RF01_g676,0,0,0,0,0,0,0,0,0,0,0,23,28,5,0,0,0,27,31,33,0,0,0,0,0,24,36,29,0,0,0,35,38,14,0,0,23,19,9,0,0,0,18,7,23,0,0,0,10,17,19,60,11,0,0,0,31,20,32,0,0,0,33,46,23,0,0,0,0,0,0,0,0,0
PkV-RF01_g677,0,0,0,0,0,0,0,0,0,0,0,75,71,21,0,0,0,101,165,196,0,0,0,0,0,84,172,115,0,0,0,170,235,82,0,0,79,125,59,0,0,2,70,92,123,0,0,0,65,78,87,65,43,0,0,0,61,63,76,0,0,0,130,181,123,0,0,0,0,0,0,0,0,0
PkV-RF01_g678,0,0,0,0,0,0,0,0,0,0,0,31,18,21,0,0,0,50,50,59,0,0,0,0,0,22,66,43,0,0,0,53,106,53,0,0,38,38,32,0,0,0,37,19,48,0,0,0,36,66,64,78,30,0,0,0,55,31,33,0,0,0,70,61,56,0,0,0,0,0,4,0,0,0
PkV-RF01_g679,0,0,0,0,0,0,0,0,0,0,0,26,27,6,0,0,0,37,50,58,0,0,0,0,0,79,162,80,0,0,0,153,227,87,0,0,126,193,95,0,0,1,205,136,204,0,0,0,224,380,328,407,151,0,0,0,217,247,242,0,0,0,206,209,144,0,0,0,0,0,0,0,0,0
PkV-RF01_g680,0,0,0,0,0,0,0,0,0,0,0,89,85,30,0,0,0,86,115,109,0,0,0,0,0,44,103,50,0,0,0,119,130,53,0,0,43,83,21,0,0,3,45,43,76,0,0,0,37,68,56,55,31,0,0,0,35,39,59,0,0,0,171,177,113,0,0,0,0,0,0,0,0,0
PkV-RF01_g681,0,0,0,0,0,0,0,0,0,0,0,93,90,27,0,0,0,66,103,150,0,0,0,0,0,30,144,57,0,0,0,80,143,46,0,0,42,66,30,0,0,0,55,35,49,0,0,0,32,53,53,47,33,0,0,0,54,51,57,0,0,0,178,162,136,0,0,0,0,0,0,0,0,0
PkV-RF01_g682,0,0,0,0,0,0,0,3,0,0,0,272,296,97,0,0,0,391,600,628,0,0,0,0,1,322,672,454,0,0,0,682,908,406,0,0,376,526,258,0,0,0,448,324,447,0,0,0,292,457,304,281,184,0,0,0,277,285,365,0,0,0,705,707,515,0,0,0,0,0,0,0,0,0
PkV-RF01_g683,0,0,0,0,0,0,0,0,0,0,0,18,47,15,0,0,0,39,47,69,0,0,0,0,0,46,75,44,0,0,0,137,111,63,0,0,67,99,50,0,0,0,80,53,131,0,0,0,111,165,161,133,70,0,0,0,81,89,141,0,0,0,128,115,78,0,0,0,0,0,0,0,0,0
PkV-RF01_g684,0,0,0,0,0,0,0,0,0,0,0,98,148,53,0,0,0,141,231,321,0,0,0,0,0,494,803,566,0,0,0,1711,1546,632,0,0,934,1563,662,0,0,0,1439,1032,1584,0,0,0,2191,3159,3370,2587,1577,0,0,0,1982,2782,2764,0,0,0,1390,1851,1321,0,0,0,0,0,0,0,0,0
PkV-RF01_g685,0,0,0,0,0,0,0,1,0,0,0,186,248,75,0,0,0,169,233,255,0,0,0,0,0,107,246,125,0,0,0,206,294,124,0,0,88,132,78,0,0,0,156,90,162,0,0,0,140,208,192,129,92,0,0,0,100,129,177,0,0,0,430,528,373,0,0,0,0,0,0,0,0,0
PkV-RF01_g686,0,0,0,0,0,0,0,0,0,0,0,58,51,21,0,0,0,56,87,85,0,0,0,0,0,35,103,35,0,0,0,62,96,42,0,0,44,40,26,0,0,0,28,45,55,0,0,0,33,65,40,105,22,0,0,0,49,54,48,0,0,0,117,120,103,0,0,0,0,0,0,0,0,0
PkV-RF01_g687,0,0,0,0,0,0,0,0,0,0,0,21,17,5,0,0,0,66,79,115,0,0,0,0,0,166,388,277,0,0,0,636,767,262,0,0,416,557,245,0,0,1,614,463,692,0,0,0,613,948,967,701,425,0,0,0,435,651,719,0,0,0,519,571,377,0,0,0,0,0,0,0,0,0
PkV-RF01_g688,0,0,0,0,0,0,0,0,0,0,0,33,23,15,0,0,0,92,148,182,0,0,0,0,1,209,429,322,0,0,0,823,835,335,0,0,414,659,319,0,0,4,672,429,704,0,0,0,759,1123,1010,743,548,0,0,0,434,722,719,0,0,0,489,644,426,0,0,0,0,0,0,0,0,0
PkV-RF01_g689,0,0,0,0,0,0,0,0,0,0,0,33,37,9,0,0,0,29,67,72,0,0,0,0,0,102,172,110,0,0,0,215,291,118,0,0,168,236,92,0,0,0,197,142,271,0,0,0,234,382,376,409,153,0,0,0,246,217,268,0,0,0,224,208,143,0,0,0,0,0,0,0,0,0
PkV-RF01_g690,0,0,0,0,0,0,0,0,0,0,0,10,13,2,0,0,0,15,13,21,0,0,0,0,0,12,27,18,0,0,0,27,39,23,0,0,15,27,12,0,0,0,19,11,26,0,0,0,21,53,52,86,24,0,0,0,79,60,57,0,0,0,57,52,28,0,0,0,0,0,0,0,0,0
PkV-RF01_g691,0,0,0,0,0,0,0,0,0,0,0,21,26,8,0,0,0,33,49,56,0,0,0,0,0,25,58,13,0,0,0,50,64,33,0,0,21,38,19,0,0,0,35,37,25,0,0,0,18,37,19,45,15,0,0,0,23,20,15,0,0,0,49,53,39,0,0,0,0,0,0,0,0,0
PkV-RF01_g692,0,0,0,0,0,0,0,0,0,0,0,6,13,6,0,0,0,20,24,28,0,0,0,0,0,6,47,13,0,0,0,46,29,19,0,0,19,27,12,0,0,0,18,15,20,0,0,0,18,18,11,31,14,0,0,0,13,20,29,0,0,0,20,36,19,0,0,0,0,0,0,0,0,0
PkV-RF01_g693,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,0,5,17,19,0,0,0,0,0,11,42,31,0,0,0,56,79,32,0,0,32,31,24,0,0,0,52,43,49,0,0,0,52,129,75,127,32,0,0,0,49,45,66,0,0,0,28,33,36,0,0,0,0,0,0,0,0,0
PkV-RF01_g694,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9,15,10,0,0,0,0,0,20,31,23,0,0,0,63,76,45,0,0,52,40,23,0,0,0,46,30,67,0,0,0,73,127,138,145,38,0,0,0,89,96,84,0,0,0,76,58,43,0,0,0,0,0,0,0,0,0
PkV-RF01_g695,0,0,0,0,0,0,0,0,0,0,0,9,13,2,0,0,0,10,27,33,0,0,0,0,0,13,72,23,0,0,0,56,91,50,0,0,76,61,34,0,0,0,81,55,69,0,0,0,66,149,131,193,52,0,0,0,155,88,123,0,0,0,80,63,45,0,0,0,0,0,0,0,0,0
PkV-RF01_g696,0,0,0,0,0,0,0,0,0,0,0,15,9,4,0,0,0,3,25,19,0,0,0,0,0,5,24,7,0,0,0,20,21,11,0,0,24,16,6,0,0,0,10,9,20,0,0,0,10,42,38,125,5,0,0,0,76,20,20,0,0,0,48,48,42,0,0,0,0,0,0,0,0,0
PkV-RF01_g697,1,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,19,25,46,0,0,0,0,0,84,157,106,0,0,0,324,313,125,0,0,197,310,89,0,0,0,246,139,304,0,0,0,338,583,610,396,248,0,0,0,294,525,478,0,0,0,252,321,220,0,0,0,0,0,0,0,0,0
PkV-RF01_g698,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,4,9,0,0,0,0,0,1,11,1,0,0,0,5,2,4,0,0,1,0,6,0,0,1,2,5,5,0,0,0,3,15,27,30,3,0,0,0,17,15,14,0,0,0,14,6,5,0,0,0,0,0,0,0,0,0
PkV-RF01_g699,0,0,0,0,0,0,0,0,0,0,0,41,39,11,0,0,0,26,51,61,0,0,0,0,0,36,47,29,0,0,0,32,62,26,0,0,19,24,14,0,0,0,24,30,30,0,0,0,17,31,24,47,7,0,0,0,43,15,40,0,0,0,45,40,27,0,0,0,0,0,0,0,0,0
PkV-RF01_g700,0,0,0,0,0,0,0,0,0,0,0,47,36,16,0,0,0,84,147,146,0,0,0,0,0,166,342,188,0,0,0,423,466,227,0,0,320,352,191,0,0,0,404,327,456,0,0,0,421,986,775,1018,264,0,0,0,549,559,673,0,0,0,416,450,310,0,0,0,0,0,0,0,0,0
PkV-RF01_g701,0,0,0,0,0,0,0,0,0,0,0,14,4,4,0,0,0,13,17,10,0,0,0,0,0,4,18,23,0,0,0,42,26,15,0,0,23,30,11,0,0,0,27,17,28,0,0,0,27,70,39,37,17,0,0,0,30,45,24,0,0,0,27,38,14,0,0,0,0,0,0,0,0,0
PkV-RF01_g702,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,5,13,17,0,0,0,0,0,8,19,11,0,0,0,39,43,18,0,0,22,20,11,0,0,0,22,28,24,0,0,0,41,66,84,119,35,0,0,0,123,78,148,0,0,0,86,70,48,0,0,0,0,0,0,0,0,0
PkV-RF01_g703,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,8,19,14,0,0,0,0,0,7,16,10,0,0,0,29,36,5,0,0,10,22,10,0,0,0,11,14,10,0,0,0,11,20,16,69,13,0,0,0,46,17,42,0,0,0,52,29,29,0,0,0,0,0,0,0,0,0
PkV-RF01_g704,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,0,0,10,17,20,0,0,0,0,0,32,51,23,0,0,0,67,70,39,0,0,55,70,31,0,0,0,57,50,81,0,0,0,63,90,89,180,36,0,0,0,77,45,85,0,0,0,60,53,24,0,0,0,0,0,0,0,0,0
PkV-RF01_g705,0,0,0,0,0,0,0,3,0,0,0,56,52,22,0,0,0,56,106,127,0,0,0,0,0,31,67,39,0,0,0,72,62,39,0,0,32,65,28,0,0,0,36,34,32,0,0,0,11,42,45,37,18,0,0,0,37,20,43,0,0,0,127,112,90,0,0,0,0,1,0,0,0,0
PkV-RF01_g706,0,0,0,0,0,0,0,4,0,0,0,462,541,175,0,0,0,474,752,875,0,0,0,0,0,278,785,481,0,0,0,803,889,446,0,0,369,538,279,0,0,2,472,365,521,0,0,0,369,502,427,563,283,0,0,0,455,308,444,0,0,0,889,1068,675,0,0,0,0,0,2,0,0,0
PkV-RF01_g707,0,0,0,0,0,0,0,0,0,0,0,13,17,3,0,0,0,53,79,85,0,0,0,0,0,743,503,322,0,0,0,1389,1657,797,0,0,629,1049,391,0,0,2,746,653,894,0,0,0,1231,2889,1620,2162,700,0,0,0,2057,2266,1400,0,0,0,1225,1029,905,0,0,0,4,0,3,0,0,0
PkV-RF01_g708,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,10,17,10,0,0,0,0,0,8,26,8,0,0,0,35,38,21,0,0,26,25,5,0,0,0,18,6,16,0,0,0,19,47,42,54,16,0,0,0,25,18,20,0,0,0,20,14,12,0,0,0,0,0,0,0,0,0
PkV-RF01_g709,0,0,0,0,0,0,1,6,0,0,0,123,160,48,0,0,0,134,267,245,0,0,0,0,0,130,216,145,0,0,0,231,277,102,0,0,101,154,61,0,0,0,125,116,138,0,0,0,50,123,112,165,62,0,0,0,113,75,99,0,0,0,285,369,233,0,0,0,0,0,0,0,0,0
PkV-RF01_g710,0,0,0,0,0,0,0,0,0,0,0,20,18,9,0,0,0,25,40,28,0,0,0,0,0,29,29,17,0,0,0,40,53,10,0,0,19,25,17,0,0,0,23,22,25,0,0,0,9,17,21,34,15,0,0,0,27,7,20,0,0,0,40,22,20,0,0,0,0,0,0,0,0,0
PkV-RF01_g711,0,0,0,0,0,0,0,2,0,0,0,77,62,18,0,0,0,53,88,105,0,0,0,0,0,45,76,58,0,0,0,106,98,37,0,0,58,94,32,0,0,0,53,22,61,0,0,0,29,63,60,86,24,0,0,0,51,46,44,0,0,0,136,180,93,0,0,0,0,0,0,0,0,0
PkV-RF01_g712,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,5,8,0,0,0,0,0,6,20,3,0,0,0,13,21,5,0,0,7,10,10,0,0,0,13,3,12,0,0,0,9,25,33,28,7,0,0,0,18,10,21,0,0,0,16,10,15,0,0,0,0,0,0,0,0,0
PkV-RF01_g713,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,3,10,2,0,0,0,0,0,8,4,1,0,0,0,7,5,7,0,0,4,4,1,0,0,0,3,6,6,0,0,0,3,11,8,16,3,0,0,0,3,6,7,0,0,0,7,7,4,0,0,0,0,0,0,0,0,0
PkV-RF01_g714,0,0,0,0,0,0,7,32,0,0,0,655,775,270,0,0,0,502,786,886,0,0,0,0,0,251,530,348,0,0,0,472,652,253,0,0,215,371,141,0,0,4,246,202,284,0,0,0,198,333,283,266,151,0,0,0,218,317,293,0,0,0,1537,1948,1196,0,0,0,0,0,0,0,0,0
PkV-RF01_g715,0,0,0,0,0,0,0,0,0,0,0,35,48,15,0,0,0,49,84,104,0,0,0,0,0,24,102,53,0,0,0,100,111,40,0,0,48,62,32,0,0,1,64,47,85,0,0,0,49,91,136,90,46,0,0,0,91,54,96,0,0,0,120,103,89,0,0,0,0,0,0,0,0,0
PkV-RF01_g716,3,0,0,0,0,0,5,5,0,0,0,53,65,24,0,0,0,52,77,75,0,0,0,0,0,25,76,55,0,0,0,95,97,36,0,0,41,95,24,0,0,0,27,43,49,0,0,0,33,78,60,50,29,0,0,0,41,78,56,0,0,0,115,119,92,0,0,0,0,0,0,0,0,0
PkV-RF01_g717,0,0,0,0,0,0,5,0,0,0,0,16,37,15,0,0,0,31,46,53,0,0,0,0,0,26,52,30,0,0,0,47,51,30,0,0,49,47,10,0,0,0,41,23,40,0,0,0,31,52,49,89,18,0,0,0,46,26,37,0,0,0,51,73,32,0,0,0,0,0,0,0,0,0
PkV-RF01_g718,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,15,18,20,0,0,0,0,0,8,13,6,0,0,0,15,15,5,0,0,5,12,7,0,0,0,13,10,11,0,0,0,12,11,17,19,8,0,0,0,5,15,16,0,0,0,11,29,20,0,0,0,0,0,0,0,0,0
PkV-RF01_g719,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,9,15,19,0,0,0,0,0,11,25,15,0,0,0,30,30,13,0,0,16,25,13,0,0,0,25,5,26,0,0,0,80,136,376,293,154,0,0,0,438,350,450,0,0,0,261,299,200,0,0,0,0,0,1,0,0,0
PkV-RF01_g720,0,0,0,0,0,0,0,0,0,0,0,32,26,13,0,0,0,17,38,24,0,0,0,0,0,15,34,10,0,0,0,19,41,19,0,0,15,21,4,0,0,0,10,12,11,0,0,0,15,22,52,59,27,0,0,0,111,53,60,0,0,0,81,75,47,0,0,0,0,0,0,0,0,0
PkV-RF01_g721,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,0,0,12,26,34,0,0,0,0,0,66,85,57,0,0,0,178,186,84,0,0,125,188,66,0,0,0,117,90,176,0,0,0,178,313,372,342,128,0,0,0,211,225,245,0,0,0,155,150,92,0,0,0,0,0,0,0,0,0
PkV-RF01_g722,0,0,0,0,0,0,0,0,0,0,0,22,24,6,0,0,0,32,49,61,0,0,0,0,0,26,97,48,0,0,0,98,118,48,0,0,80,136,40,0,0,0,108,53,129,0,0,0,98,205,196,172,69,0,0,0,122,131,148,0,0,0,94,105,74,0,0,0,0,0,0,0,0,0
PkV-RF01_g723,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,5,11,19,0,0,0,0,0,1,19,1,0,0,0,14,28,13,0,0,3,8,7,0,0,0,6,7,13,0,0,0,7,10,12,19,7,0,0,0,23,3,16,0,0,0,17,15,9,0,0,0,0,0,0,0,0,0
PkV-RF01_g724,0,0,0,0,0,0,0,0,0,0,0,30,42,15,0,0,0,37,53,83,0,0,0,0,0,32,63,39,0,0,0,86,89,15,0,0,37,62,13,0,0,0,23,20,52,0,0,0,39,59,48,35,16,0,0,0,34,43,46,0,0,0,55,56,37,0,0,0,0,0,0,0,0,0
PkV-RF01_g725,0,0,0,0,0,0,0,0,0,0,0,16,13,6,0,0,0,19,43,53,0,0,0,0,0,25,36,16,0,0,0,58,50,21,0,0,18,44,16,0,0,0,23,20,29,0,0,0,16,13,38,30,4,0,0,0,27,19,12,0,0,0,41,30,20,0,0,0,0,0,0,0,0,0
PkV-RF01_g726,0,0,0,0,0,0,0,1,0,0,0,43,37,14,0,0,0,19,59,62,0,0,0,0,0,24,46,27,0,0,0,46,72,33,0,0,16,65,18,0,0,0,32,16,36,0,0,0,31,23,42,49,19,0,0,0,41,24,43,0,0,0,59,82,49,0,0,0,0,0,0,0,0,0
PkV-RF01_g727,0,0,0,0,0,0,0,0,0,0,0,23,17,6,0,0,0,33,40,50,0,0,0,0,0,10,59,27,0,0,0,47,75,17,0,0,18,46,17,0,0,0,31,36,43,0,0,0,18,36,45,50,23,0,0,0,47,39,58,0,0,0,66,63,32,0,0,0,0,0,0,0,0,0
PkV-RF01_g728,0,0,0,0,0,0,0,0,0,0,0,60,63,21,0,0,0,66,124,114,0,0,0,0,0,66,106,73,0,0,0,117,149,42,0,0,54,93,37,0,0,0,64,39,73,0,0,0,41,80,48,38,38,0,0,0,29,37,83,0,0,0,108,95,62,0,0,0,0,0,0,0,0,0
PkV-RF01_g729,0,0,0,0,0,0,0,0,0,0,0,26,30,9,0,0,0,42,95,116,0,0,0,0,0,35,165,76,0,0,0,134,198,66,0,0,87,109,47,0,0,2,75,71,81,0,0,0,65,98,110,83,45,0,0,0,66,63,83,0,0,0,98,106,62,0,0,0,0,0,0,0,0,0
PkV-RF01_g730,0,0,0,0,0,0,0,0,0,0,0,40,32,16,0,0,0,72,139,159,0,0,0,0,0,158,325,206,0,0,0,486,503,209,0,0,280,451,189,0,0,0,419,249,469,0,0,0,465,713,995,884,446,0,0,0,767,813,937,0,0,0,574,661,374,0,0,0,0,0,0,0,0,0
PkV-RF01_g731,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0,0,0,25,48,26,0,0,0,0,0,40,60,49,0,0,0,99,129,43,0,0,66,90,40,0,0,0,118,48,119,0,0,0,123,203,230,242,87,0,0,0,187,158,255,0,0,0,124,131,84,0,0,0,0,0,0,0,0,0
PkV-RF01_g732,0,0,0,0,0,0,0,0,0,0,0,58,56,23,0,0,0,63,95,115,0,0,0,0,0,54,117,85,0,0,0,140,178,81,0,0,101,130,68,0,0,0,133,63,133,0,0,0,74,165,124,213,52,0,0,0,136,98,120,0,0,0,153,113,96,0,0,0,0,0,0,0,0,0
PkV-RF01_g733,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,17,11,10,0,0,0,0,0,10,29,18,0,0,0,31,11,13,0,0,21,11,12,0,0,0,35,10,24,0,0,0,27,51,67,70,35,0,0,0,56,40,50,0,0,0,53,36,26,0,0,0,2,0,14,0,0,0
PkV-RF01_g734,0,0,0,0,0,0,0,0,0,0,0,814,1056,388,0,0,0,755,1304,1606,0,0,0,0,0,528,1043,787,0,0,0,1184,1259,493,0,0,431,729,381,0,0,0,466,393,608,0,0,0,384,399,464,356,300,0,0,0,326,456,513,0,0,0,1520,1601,1072,0,0,0,2,0,20,0,0,0
