"","Sample_01-a01va","Sample_02-a01vb","Sample_03-a01vc","Sample_04-a01ca","Sample_05-a01cb","Sample_06-a01cc","Sample_07-a02vb","Sample_08-a02vc","Sample_09-a02ca","Sample_10-a02cb","Sample_11-a02cc","Sample_12-a04va","Sample_13-a04vb","Sample_14-a04vc","Sample_15-a04ca","Sample_16-a04cb","Sample_17-a04cc","Sample_18-a05va","Sample_19-a05vb","Sample_20-a05vc","Sample_21-a05ca","Sample_22-a05cb","Sample_23-a05cc","Sample_24-a06ca","Sample_25-a06cb","Sample_26-a07va","Sample_27-a07vb","Sample_28-a07vc","Sample_29-a07ca","Sample_30-a07cb","Sample_31-a07cc","Sample_32-a08va","Sample_33-a08vb","Sample_34-a08vc","Sample_35-a08ca","Sample_36-a08cc","Sample_37-a09va","Sample_38-a09vb","Sample_39-a09vc","Sample_40-a09ca","Sample_41-a09cb","Sample_42-a09cc","Sample_43-a10va","Sample_44-a10vb","Sample_45-a10vc","Sample_46-a10ca","Sample_47-a10cb","Sample_48-a10cc","Sample_49-a12va","Sample_50-a12vb","Sample_51-a13va","Sample_52-a13vb","Sample_53-a13vc","Sample_54-a13ca","Sample_55-a13cb","Sample_56-a13cc","Sample_57-a14va","Sample_58-a14vb","Sample_59-a14vc","Sample_60-a14ca","Sample_61-a14cb","Sample_62-a14cc","Sample_63-a17va","Sample_64-a17vb","Sample_65-a17vc","Sample_66-a17ca","Sample_67-a17cb","Sample_68-a17cc","Sample_69-arva","Sample_70-arvb","Sample_71-arvc","Sample_72-arca","Sample_73-arcb","Sample_74-arcc"
"gene_955",0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,5,15,16,0,0,0,0,0,12,22,7,0,0,0,30,28,8,0,0,16,23,7,0,0,0,27,12,24,0,0,0,24,35,43,67,10,0,0,0,52,10,37,0,0,0,27,17,11,0,0,0,0,0,0,0,0,0
"gene_956",0,0,0,0,0,0,0,1,0,0,0,5,6,2,0,0,0,4,3,12,0,0,0,0,0,9,8,4,0,0,0,7,4,9,0,0,2,10,0,0,0,0,3,4,10,0,0,0,6,12,8,96,0,0,0,0,28,2,9,0,0,0,7,10,3,0,0,0,0,0,0,0,0,0
"gene_957",0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,6,6,10,0,0,0,0,0,7,14,7,0,0,0,21,44,15,0,0,11,29,8,0,0,0,25,13,27,0,0,0,27,43,56,34,4,0,0,0,29,14,21,0,0,0,23,16,8,0,0,0,0,0,0,0,0,0
"gene_958",0,0,0,0,0,0,0,0,0,0,0,19,31,9,0,0,0,18,31,41,0,0,0,0,0,11,46,24,0,0,0,60,62,13,0,0,25,45,16,0,0,0,28,25,42,0,0,0,17,41,45,37,20,0,0,0,21,19,28,0,0,0,52,71,35,0,0,0,0,0,0,0,0,0
"gene_959",0,1,1,0,0,0,0,0,2,0,0,25,27,13,0,0,0,57,102,107,0,0,0,0,0,112,226,119,0,0,0,376,291,138,0,0,151,342,127,0,0,1,214,170,286,0,0,0,256,352,412,383,238,0,0,0,228,444,311,0,1,3,266,298,147,0,0,1,2,1,2,0,0,0
"gene_960",0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,0,5,16,19,0,0,0,0,0,15,41,15,0,0,0,51,61,29,0,0,38,37,15,0,0,3,55,35,53,0,0,0,58,92,115,115,57,0,0,0,87,59,88,0,0,0,72,46,20,0,0,0,0,0,0,0,0,0
"gene_961",0,0,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,16,25,20,1,0,0,0,0,137,126,65,0,0,0,221,279,136,0,0,196,206,87,0,0,0,232,185,285,0,0,0,300,697,557,787,211,0,0,0,472,423,542,0,0,0,237,287,187,0,0,0,12,0,26,0,0,0
"gene_962",0,0,0,0,0,0,1,2,0,0,0,26,21,3,0,0,0,7,19,26,0,0,0,0,0,16,22,15,0,0,0,25,53,20,0,0,15,31,13,0,0,0,32,15,39,0,0,0,33,44,40,28,9,0,0,0,28,27,29,0,0,0,48,64,36,0,0,0,0,0,0,0,0,0
"gene_963",0,0,0,0,0,0,0,0,0,0,0,2378,2829,975,0,0,0,2554,3853,4673,0,0,0,0,1,1687,3739,2772,0,0,0,3803,4671,1743,0,0,1632,2728,1263,0,0,19,1776,1507,2265,0,0,0,1267,1662,1495,958,1061,0,0,0,878,1573,1586,0,0,0,4759,5320,3216,1,0,0,0,0,0,0,0,0
"gene_964",0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,11,11,16,0,0,0,0,0,12,29,18,0,0,0,40,39,19,0,0,24,39,11,0,0,0,32,28,51,0,0,0,46,46,51,44,26,0,0,0,37,44,50,0,0,0,47,62,29,0,0,0,0,0,0,0,0,0
"gene_965",0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,3,18,13,0,0,0,0,0,25,16,20,0,0,0,25,42,13,0,0,20,33,19,0,0,0,17,22,33,0,0,0,32,52,57,83,29,0,0,0,32,33,27,0,0,0,41,46,29,0,0,0,0,0,0,0,0,0
"gene_966",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,3,0,0,0,0,0,2,13,5,0,0,0,19,14,6,0,0,12,31,5,0,0,0,17,13,18,0,0,0,18,38,48,49,17,0,0,0,50,28,54,0,0,0,36,22,18,0,0,0,0,0,0,0,0,0
"gene_967",0,0,0,0,0,0,0,0,0,0,0,26,22,10,0,0,0,21,31,36,0,0,0,0,0,13,21,12,0,0,0,20,36,18,0,0,22,44,10,0,0,0,14,10,26,0,0,0,19,48,52,31,21,0,0,0,30,32,43,0,0,0,76,77,44,0,0,0,0,0,0,0,0,0
"gene_968",0,0,0,0,0,0,1,15,0,0,0,59,65,33,0,0,0,52,91,101,0,0,0,0,0,53,98,54,0,0,0,98,121,54,0,0,76,75,28,0,0,0,70,60,109,0,0,0,77,183,150,256,64,0,0,0,164,121,156,0,0,0,130,235,170,0,0,0,0,0,0,0,0,0
"gene_969",0,0,0,0,0,0,0,0,0,0,0,91,90,26,0,0,0,50,107,119,0,0,0,0,0,46,93,49,0,0,0,75,79,48,0,0,33,48,20,0,0,0,35,26,27,0,0,0,24,48,45,41,20,0,0,0,35,29,44,0,0,0,153,182,136,0,0,0,0,0,0,0,0,0
"gene_970",0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,8,10,22,0,0,0,0,0,21,64,34,0,0,0,99,107,25,0,0,68,98,43,0,0,0,68,71,96,0,0,0,95,174,158,144,53,0,0,0,69,100,109,0,0,0,57,118,42,0,0,0,0,0,0,0,0,0
"gene_971",0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,18,21,18,0,0,0,0,0,42,73,65,0,0,0,118,113,51,0,0,91,126,68,0,0,0,139,75,167,0,0,0,123,282,188,223,111,0,0,0,120,121,187,0,0,0,125,147,93,0,0,0,0,0,0,0,0,0
"gene_972",0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,2,11,11,0,0,0,0,0,11,37,26,0,0,0,86,65,32,0,0,48,58,12,0,0,0,56,30,73,0,0,0,101,129,131,120,58,0,0,0,72,62,111,0,0,0,73,67,50,0,0,0,0,1,0,0,0,0
"gene_973",0,0,0,0,0,0,0,0,0,0,0,3,7,2,0,0,0,3,10,7,0,0,0,0,0,5,8,5,0,0,0,6,14,7,0,0,8,13,4,0,0,0,13,6,9,0,0,0,37,31,30,52,16,0,0,0,41,24,29,0,0,0,16,17,9,0,0,0,0,0,0,0,0,0
"gene_974",0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,3,5,4,0,0,0,0,0,2,12,0,0,0,0,12,16,1,0,0,5,5,1,0,0,0,5,0,3,0,0,0,9,25,46,97,16,0,0,0,99,37,62,0,0,0,65,33,41,0,0,0,0,0,0,0,0,0
"gene_975",0,0,0,0,0,0,2,3,0,0,0,19,22,6,0,0,0,11,19,34,0,0,0,0,0,17,18,14,0,0,0,15,21,21,0,0,12,6,7,0,0,0,19,10,17,0,0,0,16,27,22,57,15,0,0,0,57,24,46,0,0,0,43,32,43,0,0,0,0,0,0,0,0,0
"gene_976",0,0,0,0,0,0,0,1,0,0,0,86,151,36,0,0,0,129,177,211,0,0,0,0,0,78,174,82,0,0,0,176,232,86,0,0,73,176,65,0,0,1,69,57,97,0,0,0,48,73,81,83,45,0,0,0,36,73,72,0,0,0,196,197,130,0,0,0,0,0,0,0,0,0
"gene_977",0,0,0,0,0,0,0,0,0,0,0,93,124,35,0,0,0,172,203,201,0,0,0,0,0,78,176,123,0,0,0,190,262,63,0,0,76,194,62,0,0,0,76,62,114,0,0,0,47,80,100,90,33,0,0,0,68,79,67,0,0,0,178,201,145,0,0,0,0,0,0,0,0,0
"gene_978",0,0,0,0,0,0,0,0,0,0,0,174,247,82,0,0,0,242,409,443,0,0,0,0,0,185,391,233,0,0,0,346,344,171,0,0,132,270,122,0,0,0,159,134,213,0,0,0,110,170,197,111,118,0,0,0,117,119,172,0,0,0,390,386,299,0,0,0,0,0,0,0,0,0
"gene_979",0,0,0,0,0,0,1,3,0,0,0,72,96,32,0,0,0,63,90,130,0,0,0,0,0,47,102,53,0,0,0,111,109,42,0,0,61,57,32,0,0,0,37,38,72,0,0,0,31,55,59,84,24,0,0,0,46,41,47,0,0,0,186,191,129,0,0,0,0,0,0,0,0,0
"gene_980",0,0,0,0,0,0,0,0,0,0,0,29,27,5,0,0,0,28,37,41,0,0,0,0,0,25,56,21,0,0,0,48,74,28,0,0,38,27,24,0,0,0,29,25,46,0,0,0,17,59,56,54,26,0,0,0,41,49,23,0,0,0,48,50,40,0,0,0,0,0,0,0,0,0
"gene_981",0,0,0,0,0,0,0,0,0,0,0,14,20,2,0,0,0,38,67,60,0,0,0,0,0,92,167,95,0,0,0,384,382,136,0,0,196,350,148,0,0,0,307,164,379,0,0,0,393,608,600,556,268,0,0,0,324,355,437,0,0,0,283,284,183,0,0,0,0,0,0,0,0,0
"gene_982",0,0,0,0,0,0,0,0,0,0,0,24,16,5,0,0,0,61,93,85,0,0,0,0,0,131,191,116,0,0,0,366,346,155,0,0,248,339,146,0,0,1,346,240,380,0,0,0,410,696,633,574,289,0,0,0,339,563,505,0,0,0,333,382,284,0,0,0,0,0,0,0,0,0
"gene_983",0,0,0,0,0,0,0,0,0,0,0,94,101,48,0,0,0,133,190,239,0,0,0,0,0,118,182,101,0,0,0,218,217,102,0,0,116,202,52,0,0,0,82,71,135,0,0,0,96,174,138,160,60,0,0,0,106,113,81,0,0,0,226,270,155,0,0,0,0,0,1,0,0,0
"gene_984",0,0,0,0,0,0,0,0,0,0,0,9,17,6,0,0,0,10,40,32,0,0,0,0,0,14,46,21,0,0,0,50,38,27,0,0,18,54,13,0,0,0,32,28,39,0,0,0,14,31,41,52,13,0,0,0,41,12,19,0,0,0,47,39,25,0,0,0,0,0,0,0,0,0
"gene_985",0,0,0,0,0,0,0,8,0,0,0,63,66,13,0,0,0,44,51,74,0,0,0,0,0,34,89,45,0,0,0,78,78,28,0,0,20,36,24,0,0,0,33,34,51,0,0,0,29,56,52,34,22,0,0,0,43,27,41,0,0,0,109,132,88,0,0,0,0,0,2,0,0,0
"gene_986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,4,14,1,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"gene_987",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,1,0,0,0,0,0,1,3,2,0,0,0,2,4,2,0,0,3,2,0,0,0,0,3,0,0,0,0,0,0,4,5,16,3,0,0,0,6,3,1,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0
"gene_988",0,0,0,0,0,0,0,0,0,0,0,11,11,3,0,0,0,35,40,38,0,0,0,0,0,29,53,33,0,0,0,77,86,37,0,0,26,66,24,0,0,0,48,30,60,0,0,0,35,65,75,71,36,0,0,0,43,54,45,0,0,0,58,57,31,0,0,0,0,0,0,0,0,0
"gene_989",0,0,0,0,0,0,0,0,0,0,0,11,6,3,0,0,0,12,21,24,1,0,0,0,0,17,54,34,0,0,0,85,93,24,0,0,45,67,28,0,0,0,47,24,76,0,0,0,60,104,107,116,41,0,0,0,113,78,105,0,0,0,55,67,50,0,0,0,2,0,4,0,0,0
"gene_990",0,0,0,0,0,0,0,0,0,0,0,16,19,7,0,0,0,40,50,65,0,0,0,0,0,44,129,57,0,0,0,208,248,98,0,0,127,197,79,0,0,0,144,121,192,0,0,0,201,331,354,305,144,0,0,0,198,255,296,0,0,0,181,211,123,0,0,0,0,0,0,0,0,0
"gene_991",0,0,0,0,0,0,0,0,0,0,0,119,135,52,0,0,0,95,197,239,0,0,0,0,1,112,203,135,0,0,0,230,257,113,0,0,108,172,84,0,0,0,106,95,151,0,0,0,96,152,155,132,53,0,0,0,68,140,130,0,0,0,280,289,197,0,0,0,0,0,0,0,0,0
"gene_992",0,0,0,0,0,0,0,0,0,0,0,58,56,16,0,0,0,63,112,105,0,0,0,0,0,75,154,106,0,0,0,241,257,123,0,0,143,175,72,0,0,0,154,113,200,0,0,0,210,311,311,284,134,0,0,0,202,251,281,0,0,0,232,282,157,0,0,0,0,0,0,0,0,0
"gene_993",0,0,0,0,0,0,0,0,0,0,0,99,117,44,0,0,0,142,223,271,0,0,0,0,0,239,406,261,0,0,0,669,785,279,0,0,445,703,282,0,0,6,534,314,612,0,0,0,717,1079,1116,907,486,0,0,0,627,920,756,0,0,0,629,762,461,0,0,0,0,0,0,0,0,0
"gene_994",0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,0,12,9,34,0,0,0,0,0,19,62,36,0,0,0,96,89,38,0,0,64,84,69,0,0,0,106,74,138,0,0,0,175,213,189,166,76,0,0,0,98,142,185,0,0,0,116,125,79,0,0,0,0,0,0,0,0,0
"gene_995",0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,28,40,61,0,0,0,0,0,87,234,121,0,0,0,346,408,129,0,0,204,338,110,0,0,0,309,228,386,0,0,0,380,648,593,431,305,0,0,0,329,517,460,0,0,0,331,384,249,0,0,0,0,0,0,0,0,0
"gene_996",0,0,0,0,0,0,0,2,0,0,0,5,4,5,0,0,0,7,6,7,0,0,0,0,0,7,4,3,0,0,0,9,11,2,0,0,6,5,2,0,0,0,14,5,18,0,0,0,10,27,48,55,18,0,0,0,76,46,57,0,0,0,34,42,32,0,0,0,0,0,0,0,0,0
"gene_997",0,0,0,0,0,0,0,1,0,0,0,15,15,4,0,0,0,4,19,20,0,0,0,0,0,2,15,3,0,0,0,3,9,4,0,0,5,15,1,0,0,0,4,3,16,0,0,0,6,11,18,42,11,0,0,0,21,20,24,0,0,0,26,29,13,0,0,0,0,0,0,0,0,0
"gene_998",1,2,2,0,0,0,8,19,0,0,0,89,95,20,0,0,0,55,82,136,0,0,0,0,0,31,93,46,0,0,0,40,85,27,0,0,21,51,13,0,0,0,49,33,39,0,0,0,70,113,237,177,79,0,0,0,244,195,309,0,0,0,314,454,234,0,0,0,0,0,0,0,0,0
"gene_999",0,0,0,0,0,0,0,3,0,0,0,4,14,2,0,0,0,9,11,21,0,0,0,0,0,18,15,12,0,0,0,21,38,11,0,0,12,16,8,0,0,0,8,18,22,0,0,0,27,41,84,83,13,0,0,0,126,94,145,0,0,0,255,196,169,0,0,0,0,0,3,0,0,0
"gene_1000",0,0,0,0,0,0,2,8,0,0,0,104,127,41,0,0,0,93,112,137,0,0,0,0,0,46,106,48,0,0,0,71,69,46,0,0,31,61,25,0,0,0,38,34,29,0,0,0,26,69,58,69,37,0,0,0,50,46,50,0,0,0,190,372,229,0,0,0,6,2,1,0,0,0
"gene_1001",0,0,0,0,0,0,0,0,0,0,0,10,18,2,0,0,0,10,21,24,0,0,0,0,0,3,22,5,0,0,0,18,28,4,0,0,6,9,8,0,0,0,16,1,15,0,0,0,7,23,13,11,5,0,0,0,14,7,5,0,0,0,46,56,26,0,0,0,0,0,0,0,0,0
"gene_1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_1003",0,0,0,0,0,0,0,0,0,0,0,11,12,3,0,0,0,8,30,29,0,0,0,0,0,26,24,32,0,0,0,48,65,21,0,0,17,39,13,0,0,0,21,31,30,0,0,0,32,42,52,38,11,0,0,0,25,37,26,0,0,0,35,43,23,0,0,0,0,0,0,0,0,0
"gene_1004",0,0,0,0,0,0,0,5,0,0,0,20,17,2,0,0,0,19,12,20,0,0,0,0,0,15,48,16,0,0,0,51,58,33,0,0,47,94,20,0,0,0,41,21,55,0,0,0,67,145,85,115,45,0,0,0,32,67,63,0,0,0,69,72,35,0,0,0,0,0,0,0,0,0
"gene_1005",0,0,0,0,0,0,1,2,0,0,0,2,5,1,0,0,0,4,2,7,0,0,0,0,0,7,6,4,0,0,0,0,6,4,0,0,5,7,0,0,0,0,2,2,9,0,0,0,4,11,5,12,5,0,0,0,14,1,4,0,0,0,10,13,7,0,0,0,0,0,0,0,0,0
"gene_1006",0,0,0,0,0,0,0,0,0,0,0,13,26,5,0,0,0,30,31,39,0,0,0,0,0,6,41,17,0,0,0,51,47,15,0,0,26,38,11,0,0,0,22,25,34,0,0,0,42,95,110,175,41,0,0,0,183,95,103,0,0,0,64,66,44,0,0,0,0,0,0,0,0,0
"gene_1007",0,0,0,0,0,0,0,5,0,0,0,28,38,5,0,0,0,22,28,37,0,0,0,0,0,22,43,17,0,0,0,50,37,21,0,0,32,39,17,0,0,0,36,22,38,0,0,0,38,75,118,109,37,0,0,0,68,58,79,0,0,0,62,89,46,0,0,0,0,0,0,0,0,0
"gene_1008",0,0,0,0,0,0,0,0,0,0,0,35,47,13,0,0,0,47,72,92,0,0,0,0,0,37,81,62,0,0,0,95,119,40,0,0,38,65,27,0,0,1,58,34,59,0,0,0,47,68,52,91,25,0,0,0,72,56,50,0,0,0,88,106,69,0,0,0,0,0,0,0,0,0
"gene_1009",0,0,0,0,0,0,0,0,0,0,0,13,6,5,0,0,0,5,8,23,0,0,0,0,0,21,22,4,0,0,0,26,33,7,0,0,11,12,4,0,0,0,7,16,12,0,0,0,5,22,41,33,7,0,0,0,43,25,38,0,0,0,56,53,48,0,0,0,0,0,0,0,0,0
"gene_1010",0,0,0,0,0,0,0,0,0,0,0,15,11,6,0,0,0,12,29,53,0,0,0,0,0,34,54,20,0,0,0,45,53,14,0,0,41,51,11,0,0,0,48,22,49,0,0,0,40,49,48,67,25,0,0,0,71,41,67,0,0,0,79,65,41,0,0,0,0,0,0,0,0,0
"gene_1011",0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,0,0,15,19,35,0,0,0,0,0,23,55,42,0,0,0,32,72,24,0,0,28,61,26,0,0,0,50,23,24,0,0,0,40,54,52,63,22,0,0,0,65,21,40,0,0,0,74,46,25,0,0,0,0,0,0,0,0,0
"gene_1012",0,0,0,0,0,0,0,0,0,0,0,12,10,4,0,0,0,5,31,35,0,0,0,0,0,36,89,57,0,0,0,156,163,70,0,0,123,160,48,0,0,0,152,103,167,0,0,0,199,321,345,263,164,0,0,0,166,292,283,0,0,0,148,200,132,0,0,0,0,0,0,0,0,0
"gene_1013",1,0,1,1,0,1,1,0,4,0,2,9,15,6,0,2,2,22,29,38,1,1,3,1,2,36,63,36,3,2,2,115,103,33,4,0,61,89,34,0,2,1,90,40,99,1,1,2,96,167,169,143,63,4,0,0,148,98,120,0,1,1,105,114,80,1,1,1,30,0,9,1,0,1
"gene_1014",0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,3,8,5,0,0,0,0,0,3,17,5,0,0,0,24,31,17,0,0,25,34,13,0,0,0,39,15,27,0,0,0,31,42,65,58,19,0,0,0,27,39,42,0,0,0,24,37,17,0,0,0,0,0,0,0,0,0
"gene_1015",0,0,0,0,0,0,1,0,0,0,0,6,10,4,0,0,0,23,25,45,0,0,0,0,0,40,59,43,0,0,0,134,120,59,0,0,70,126,51,0,0,0,83,41,112,0,0,0,93,186,172,121,80,0,0,0,76,126,123,0,0,0,88,89,45,0,0,0,0,0,0,0,0,0
"gene_1016",0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,5,6,20,0,0,0,0,0,19,32,14,0,0,0,26,62,24,0,0,33,60,22,0,0,0,48,18,51,0,0,0,40,104,80,131,24,0,0,0,63,69,75,0,0,0,57,46,43,0,0,0,0,0,0,0,0,0
"gene_1017",0,0,1,0,0,0,3,0,0,0,0,33,44,18,0,0,0,23,41,44,0,0,0,0,0,32,54,60,0,0,0,154,148,50,0,0,65,148,56,0,0,0,123,82,117,0,0,0,189,265,264,214,144,0,0,0,133,186,215,0,0,0,186,223,134,0,0,0,0,0,0,0,0,0
"gene_1018",0,0,0,0,0,0,0,0,0,0,0,15,8,4,0,0,0,11,16,17,0,0,0,0,0,36,77,39,0,0,0,115,134,41,0,0,72,169,48,0,0,0,145,94,125,0,0,0,197,263,272,221,123,0,0,0,129,172,171,0,0,0,106,168,95,0,0,0,0,0,0,0,0,0
"gene_1019",0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,10,16,0,0,0,0,0,35,47,27,0,0,0,39,71,34,0,0,36,79,19,0,0,0,57,40,79,0,0,0,91,126,153,93,62,0,0,0,66,56,89,0,0,0,44,59,31,0,0,0,0,0,0,0,0,0
"gene_1020",0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,3,9,0,0,0,0,0,2,22,8,0,0,0,39,40,16,0,0,22,45,17,0,0,0,31,24,28,0,0,0,33,37,62,37,23,0,0,0,38,36,37,0,0,0,22,46,18,0,0,0,0,0,0,0,0,0
"gene_1021",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,5,5,0,0,0,0,0,16,22,20,0,0,0,56,63,24,0,0,28,60,27,0,0,0,45,50,72,0,0,0,86,127,108,76,61,0,0,0,46,163,86,0,0,0,68,76,51,0,0,0,0,0,0,0,0,0
"gene_1022",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,4,6,0,0,0,0,0,21,64,35,0,0,0,87,135,51,0,0,59,90,36,0,0,0,95,61,100,0,0,0,163,254,264,212,92,0,0,0,97,152,145,0,0,0,92,125,77,0,0,0,0,0,0,0,0,0
"gene_1023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_1024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_1025",0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,0,10,15,25,0,0,0,0,0,80,114,103,0,0,0,327,264,126,0,0,164,333,123,0,0,2,242,179,293,0,0,0,425,556,512,396,269,0,0,0,256,532,435,0,0,0,296,334,210,0,0,0,0,0,0,0,0,0
"gene_1026",0,0,0,0,0,0,1,2,0,0,0,54,55,10,0,0,0,26,39,58,0,0,0,0,0,13,58,17,0,0,0,15,53,35,0,0,19,19,14,0,0,0,21,25,17,0,0,0,30,53,67,68,31,0,0,0,73,88,99,0,0,0,106,140,82,0,0,0,0,0,0,0,0,0
"gene_1027",0,0,0,0,0,0,0,0,0,0,1,23,11,8,0,0,0,70,87,118,0,0,0,0,1,255,309,299,0,0,0,807,732,285,1,0,356,765,264,0,0,1,489,434,587,0,0,1,848,980,1088,753,685,0,0,0,506,1355,859,0,0,0,641,915,544,0,0,0,0,5,0,0,0,0
"gene_1028",0,0,0,0,0,0,0,0,0,0,0,6,14,1,0,0,0,24,10,15,0,0,0,0,0,29,54,34,0,0,0,100,84,26,0,0,42,70,29,0,0,0,43,34,71,0,0,0,54,104,91,89,25,0,0,0,55,42,42,0,0,0,48,41,35,0,0,0,0,0,0,0,0,0
"gene_1029",0,0,0,0,0,0,0,0,0,0,0,13,6,4,0,0,0,21,38,24,0,0,0,0,0,12,35,28,0,0,0,44,41,12,0,0,30,56,20,0,0,0,19,16,32,0,0,0,30,48,32,50,18,0,0,0,33,25,27,0,0,0,33,68,23,0,0,0,0,0,0,0,0,0
"gene_1030",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,8,13,0,0,0,0,0,5,8,5,0,0,0,9,12,8,0,0,5,7,2,0,0,0,7,3,12,0,0,0,5,6,11,24,2,0,0,0,14,12,8,0,0,0,8,7,1,0,0,0,0,0,3,0,0,0
"gene_1031",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,2,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,1,3,1,20,0,0,0,0,8,6,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"gene_1032",0,0,0,0,0,0,0,6,0,0,0,70,89,20,0,0,0,45,97,95,0,0,0,0,0,19,75,26,0,0,0,30,45,24,0,0,14,29,16,0,0,1,14,28,25,0,0,0,24,34,38,60,18,0,0,0,36,38,46,0,0,0,116,193,115,0,0,0,0,0,0,0,0,0
"gene_1033",0,0,0,0,0,0,1,2,0,0,0,33,63,10,0,0,0,32,44,48,0,0,0,0,0,13,33,19,0,0,0,10,26,10,0,0,8,15,11,0,0,0,5,10,11,0,0,0,13,19,20,55,11,0,0,0,32,16,19,0,0,0,81,98,64,0,0,0,0,0,0,0,0,0
"gene_1034",26,34,21,0,0,0,42,76,0,0,0,179,227,72,0,0,0,203,252,252,0,0,0,0,0,73,187,110,0,0,0,117,182,79,0,0,47,62,53,0,0,0,46,51,56,0,0,0,57,143,152,176,72,0,0,0,177,241,207,0,0,0,416,495,455,0,0,0,5,4,0,0,0,0
"gene_1035",0,0,0,0,0,0,0,0,0,0,0,13,8,7,0,0,0,6,27,17,0,0,0,0,0,5,9,14,0,0,0,30,19,21,0,0,19,8,8,0,0,0,16,11,11,0,0,0,13,27,22,33,12,0,0,0,16,22,18,0,0,0,40,16,17,0,0,0,0,0,0,0,0,0
"gene_1036",0,0,0,0,0,0,0,0,0,0,0,7,6,2,0,0,0,4,11,15,0,0,0,0,0,1,8,4,0,0,0,2,2,10,0,0,6,4,3,0,0,0,2,4,6,0,0,0,1,5,5,20,3,0,0,0,10,0,4,0,0,0,21,12,8,0,0,0,0,0,1,0,0,0
"gene_1037",0,0,0,0,0,0,2,0,0,0,0,73,111,28,0,0,0,88,151,161,0,0,0,0,0,58,168,85,0,0,0,171,195,90,0,0,98,132,54,0,0,0,119,76,144,0,0,0,121,169,164,183,62,0,0,0,133,113,142,0,0,0,226,211,152,0,0,0,0,0,0,0,0,0
"gene_1038",0,0,0,0,0,0,8,9,0,0,0,271,282,104,0,1,0,209,270,363,0,0,0,0,0,132,253,158,0,0,0,257,320,116,0,0,121,204,55,0,0,0,128,87,163,0,0,0,116,172,212,165,88,0,0,0,136,176,181,0,0,0,526,745,426,0,0,0,0,0,0,0,0,0
"gene_1039",0,0,0,0,0,0,0,0,0,0,0,8,4,2,0,0,0,7,5,15,0,0,0,0,0,13,23,7,0,0,0,10,20,15,0,0,10,15,4,0,0,0,10,7,20,0,0,0,11,31,13,115,9,0,0,0,91,7,17,0,0,0,19,14,5,0,0,0,0,0,0,0,0,0
